country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FR	France	Le Bonbon		78866176891	Facebook	2	1	54996	10999	197	0
FR	France	Matthieu Chamussy		531097396924288	Facebook	6	1	54994	26000	594	0
FR	France	Jean-François Dauré		2031136066932974	Facebook	2	1	54992	10998	197	0
FR	France	La Rosée		439888696170281	Facebook	2	1	54991	10998	197	0
FR	France	fennecs stars wear		1158608830986953	Facebook	2	1	54988	10998	197	0
FR	France	ManaMani		318387725330017	Facebook	2	1	54987	10997	197	0
FR	France	Bric à Brac de Palou		469749046845993	Facebook	12	1	54986	19000	1187	0
FR	France	La ZEP - Zone d'Expression Prioritaire		286272768187018	Facebook	2	1	54983	10997	197	0
FR	France	UnePaille	Flavien Gérard Philippe Toullec	1389908394494551	Facebook	9	1	54976	16996	890	0
FR	France	VoteEuropa - France		2031732090462417	Facebook	2	1	54969	10994	597	99
FR	France	Pela Case		119283008140727	Facebook	14	1	53748	18657	101	13
FR	France	Oshibori Concept		243561463073064	Facebook	4	1	52995	9999	352	0
FR	France	Dossier Familial		100266505621	Facebook	24	1	52954	9995	2375	0
FR	France	Les Investisseurs		322380674836313	Facebook	4	1	52473	24400	598	207
FR	France	éditions markus haller		74203385744	Facebook	2	1	51104	10221	89	0
FR	France	Ladies System Defense (LSD Paris)		163622230361597	Facebook	2	1	50998	10000	198	0
FR	France	Passion Cuisines		935399696559925	Facebook	2	1	50998	10000	198	0
FR	France	Drancy.insoumise		205328149927128	Facebook	2	1	50998	10000	198	0
FR	France	Pompes à chaleur France - Prime énergie		315601179074509	Facebook	2	1	50998	10000	598	100
FR	France	OPUS Développement		631340833673865	Facebook	2	1	50998	10000	598	100
FR	France	Apoldine		1663843310580159	Facebook	2	1	50997	9999	197	0
FR	France	Vins de Bordeaux		167654119328	Facebook	3	1	50997	9999	597	99
FR	France	Déclic	OFAJ	472408162883256	Facebook	2	1	50993	9999	197	0
FR	France	Kawalis		1684811098264984	Facebook	2	1	50993	9999	176	0
FR	France	La Condamine Exploration Scientifique		1574815365935050	Facebook	2	1	50990	9998	197	0
FR	France	Charm in a Tea		137464166804113	Facebook	2	1	50989	9998	197	0
FR	France	France citizen		1791301170970997	Facebook	2	1	50986	9997	197	0
FR	France	WeFarmUp		176753742658187	Facebook	2	1	50972	9994	197	0
FR	France	Give A Vote		2186129244970085	Facebook	2	1	50833	10334	499	100
FR	France	The Migrant Project in France - Dari		2473390536035912	Facebook	3	1	50698	10349	311	62
FR	France	Sawab Center FR		1211855348956946	Facebook	7	1	50677	20474	13	2
FR	France	makesense		279050068792	Facebook	2	1	50637	10127	500	100
FR	France	La Montre Traceur GPS		2351537601739254	Facebook	4	1	50129	12331	580	68
FR	France	Bill The Dog	Ange Pierre-Marie Biamba	953137164851310	Facebook	1	1	49999	10000	99	0
FR	France	Joel NEVEU		239843093227846	Facebook	1	1	49999	10000	99	0
FR	France	ABB Formula E		490941397612413	Facebook	1	1	49999	10000	577	115
FR	France	Npa-infos Haute Garonne	NPA 31	1536506946585351	Facebook	1	1	49999	10000	99	0
FR	France	La Colonie		192097911199804	Facebook	1	1	49999	10000	99	0
FR	France	Groupe Energie Développement		300182770679180	Facebook	1	1	49999	10000	499	100
FR	France	Doctrine sociale de l'Eglise / CERAS		271140870077167	Facebook	1	1	49999	10000	499	100
FR	France	Female Pleasure		483915945351070	Facebook	1	1	49999	10000	99	0
FR	France	Ensemble - Étudiants et Réfugiés		294035727773500	Facebook	1	1	49999	10000	99	0
FR	France	Fondation  d'Entreprise Crédit Agricole Provence Côte d'Azur		476861132507300	Facebook	1	1	49999	10000	99	0
FR	France	NEW'S CLUB 2.0		129416257070221	Facebook	1	1	49999	10000	498	100
FR	France	TOHAR		332518337354711	Facebook	1	1	49999	10000	99	0
FR	France	Total Chicken		2090336214524988	Facebook	1	1	49999	10000	499	100
FR	France	Philippe Doucet		233465733388522	Facebook	1	1	49999	10000	99	0
FR	France	Trappes Citoyens		149181875251765	Facebook	1	1	49999	10000	99	0
FR	France	UIMM Saône-et-Loire		1737745713122431	Facebook	1	1	49999	10000	99	0
FR	France	Comité d'Action Humanitaire pour les Orphelins d'Ukraine - CAHOU		651025421693564	Facebook	1	1	49999	10000	99	0
FR	France	Elire Montreuil		251189188357993	Facebook	1	1	49999	10000	99	0
FR	France	Orion Santé		527264037325898	Facebook	1	1	49999	9999	99	0
FR	France	Event-Taï		345967025502940	Facebook	1	1	49999	10000	99	0
FR	France	Marseille le vélo		1059663060777865	Facebook	1	1	49999	10000	99	0
FR	France	Dimitri Houbron		1851200758498345	Facebook	1	1	49999	10000	99	0
FR	France	Patagonia		155847284906527	Facebook	1	1	49999	10000	499	100
FR	France	Crédit Agricole d'Ile de France		604950812848839	Facebook	1	1	49999	10000	499	100
FR	France	Visites touristiques et exploration urbaine de Metz		804376683058179	Facebook	1	1	49999	10000	99	0
FR	France	EVE - Espace Vie Etudiante		138060212906220	Facebook	1	1	49999	10000	499	100
FR	France	Boycott citoyen		539487546505867	Facebook	1	1	49999	10000	99	0
FR	France	lejsl.com		148461610814	Facebook	1	1	49999	10000	99	0
FR	France	Kontio, maisons et chalets bois		1409288145950618	Facebook	1	1	49999	9999	99	0
FR	France	Licra Bourg-en-Bresse		1542223409210699	Facebook	1	1	49999	10000	99	0
FR	France	CEFA - Centre d'Education et de Formation Averroès Compiègne		590160784407888	Facebook	1	1	49999	10000	99	0
FR	France	EMMAÜS Solidarité		211950468821330	Facebook	1	1	49999	10000	499	100
FR	France	Maud Petit, députée du Val-de-Marne		186397495216968	Facebook	1	1	49999	10000	99	0
FR	France	Nilson		1618588055070777	Facebook	1	1	49999	10000	499	100
FR	France	Mouvement Utopia		170204963074035	Facebook	1	1	49999	10000	99	0
FR	France	Goodeed		335415486568472	Facebook	1	1	49999	10000	99	0
FR	France	Confer'ENS Ulm		1913632658946945	Facebook	1	1	49999	10000	99	0
FR	France	AccorHotels Arena		113047028731058	Facebook	1	1	49999	10000	99	0
FR	France	SNCF TER Pays de la Loire		547898995357729	Facebook	1	1	49999	10000	99	0
FR	France	Sun Form Lescure d'Albigeois		970890463046746	Facebook	1	1	49999	10000	99	0
FR	France	Muddy Angel		1037816132984002	Facebook	1	1	49999	10000	99	0
FR	France	Sun Form Toulouse - L'Union.		633223586783843	Facebook	1	1	49999	10000	99	0
FR	France	MadCow		147100362297362	Facebook	1	1	49999	10000	99	0
FR	France	Renault Vitrolles		906274079465498	Facebook	1	1	49999	10000	99	0
FR	France	France Solar		1924421701185727	Facebook	1	1	49999	10000	499	100
FR	France	AERO Solutions		481072638708403	Facebook	1	1	49999	10000	99	0
FR	France	Stéphane Chaudesaigues tatoueur.		194204557299922	Facebook	1	1	49999	10000	99	0
FR	France	VISA-OFFICE		501374413230836	Facebook	1	1	49999	10000	499	99
FR	France	INTERSPORT FIRMINY		1071386209553028	Facebook	1	1	49998	10000	498	100
FR	France	What's up Doc		440127402708266	Facebook	1	1	49998	9999	98	0
FR	France	Société de Saint Vincent de Paul - National		194205247377292	Facebook	1	1	49998	9999	99	0
FR	France	Decidemos		472775013130289	Facebook	1	1	49998	9999	98	0
FR	France	Bio et Papilles		2809794319246678	Facebook	1	1	49998	9999	498	99
FR	France	Bafing Kul		249330987504	Facebook	1	1	49998	10000	98	0
FR	France	Brussels		114885670293	Facebook	1	1	49996	9999	98	0
FR	France	My Ecological Lifestyle		538729183213410	Facebook	1	1	49996	9999	444	89
FR	France	MAD		322905661546807	Facebook	1	1	49996	9999	98	0
FR	France	Tout commence en Finistère		196374717088635	Facebook	1	1	49996	9999	98	0
FR	France	Ornikar		254390831378440	Facebook	1	1	49995	9999	98	0
FR	France	Action contre la Faim (France)		116455261255	Facebook	1	1	49995	9999	98	0
FR	France	Nassimah DINDAR		77082918655	Facebook	1	1	49995	9999	98	0
FR	France	Les Confettis		295169660598066	Facebook	1	1	49995	9999	98	0
FR	France	Univers Nature		196976376992961	Facebook	1	1	49994	9999	98	0
FR	France	Sous Cet Angle		928810673951781	Facebook	1	1	49994	9999	98	0
FR	France	Licra		166362530077650	Facebook	1	1	49994	9999	98	0
FR	France	Prismenergie		2228019430848268	Facebook	1	1	49993	9998	98	0
FR	France	La maison du bambou		363210450932797	Facebook	1	1	49993	9998	98	0
FR	France	Van Dieren Editeur		169278893134365	Facebook	1	1	49993	9998	98	0
FR	France	UNEF le syndicat étudiant		155025011233320	Facebook	1	1	49993	9998	98	0
FR	France	La France Rebelle		1419165315079421	Facebook	1	1	49992	9998	98	0
FR	France	AFD - Agence Française de Développement		126529410723954	Facebook	1	1	49992	9998	498	99
FR	France	Max Havelaar France		124821480532	Facebook	1	1	49992	9998	98	0
FR	France	Récylum		106645376063689	Facebook	1	1	49991	9998	498	99
FR	France	La Cimade		176663393102	Facebook	1	1	49991	9998	98	0
FR	France	MNT - Mutuelle Nationale Territoriale		334182040051795	Facebook	1	1	49991	9998	98	0
FR	France	Rêve A Perte De Vue		1650970245152633	Facebook	1	1	49991	9998	88	0
FR	France	Euractiv France		159258590934455	Facebook	1	1	49991	9998	498	99
FR	France	Tous Arbitres		129044927174796	Facebook	1	1	49991	9998	498	99
FR	France	ENA - France		496352323830242	Facebook	1	1	49990	9998	98	0
FR	France	UD CGT 13		492740370895521	Facebook	1	1	49990	9998	98	0
FR	France	La gauche m'a tuer		192672454095323	Facebook	1	1	49990	9998	498	99
FR	France	My African GIFT		413226692574029	Facebook	1	1	49990	9998	88	0
FR	France	Nevolighter		1007045269487662	Facebook	1	1	49989	9998	88	0
FR	France	Confiance Invest		571469632895117	Facebook	1	1	49989	9998	98	0
FR	France	Happy Earth NOW - Animaux, Humains, Planète		465167890514390	Facebook	1	1	49989	9998	98	0
FR	France	Claire Bouanich		2376151105788784	Facebook	1	1	49989	9998	98	0
FR	France	Aberdeen Standard Investments Global		200943429960149	Facebook	1	1	49989	9998	114	0
FR	France	European Public Health Alliance		163892267038764	Facebook	1	1	49988	9997	88	0
FR	France	Le Médiateur by TVi-22		361811207166921	Facebook	1	1	49988	9997	98	0
FR	France	Reforest'Action		129880077025416	Facebook	1	1	49988	9997	98	0
FR	France	M-Soigner		188930885049166	Facebook	1	1	49988	9997	98	0
FR	France	Pew Research Center		124336306355	Facebook	1	1	49987	9997	88	0
FR	France	ENGIE		123875660969932	Facebook	1	1	49987	9997	98	0
FR	France	iBanFirst		1471493632877403	Facebook	1	1	49987	9997	498	99
FR	France	hannahpad France		1143248945712689	Facebook	1	1	49986	9997	498	99
FR	France	France tv arts		2221169291495085	Facebook	1	1	49986	9997	98	0
FR	France	Lapailleverte		389986798147050	Facebook	1	1	49986	9997	444	88
FR	France	Etudiants en Santé		1534607490100673	Facebook	1	1	49986	9997	98	0
FR	France	Welcome to the Jungle		747587115323097	Facebook	1	1	49986	9997	498	99
FR	France	Le Progrès		104985642868265	Facebook	1	1	49985	9997	98	0
FR	France	Papa ou pas? le spectacle		1040353579435277	Facebook	1	1	49985	9997	498	99
FR	France	IVG : vous hésitez ? Venez en parler !		301330928866	Facebook	1	1	49984	9997	498	99
FR	France	Bill Pearl		189777748326925	Facebook	1	1	49984	9997	88	0
FR	France	Ma Maison Ecolo		2372818642762694	Facebook	1	1	49984	9997	998	499
FR	France	Clef		1491261927610462	Facebook	1	1	49984	9997	88	0
FR	France	Francine Maragliano		244489949262785	Facebook	1	1	49982	9996	98	0
FR	France	Sorghum ID		184950855405897	Facebook	1	1	49981	9996	498	99
FR	France	Sidonis Calysta		173297242718079	Facebook	1	1	49978	9995	98	0
FR	France	Lifetime Projects		464952596944198	Facebook	1	1	49974	9995	98	0
FR	France	Amelis groupe Sodexo		183160658466	Facebook	1	1	49971	9994	98	0
FR	France	Je bosse  chez LIDL		1870082956602566	Facebook	1	1	49969	9994	98	0
FR	France	EuroCité		108751529173000	Facebook	1	1	49937	9987	114	0
FR	France	ottmarsheimoise.fr		1600911850195288	Facebook	1	1	49878	9975	98	0
FR	France	Ciné Friendly by Pix'M		999294100111784	Facebook	1	1	49851	9970	98	0
FR	France	Monnier Démolition		107133496640081	Facebook	1	1	49566	9913	98	0
FR	France	Timberland		156922821011409	Facebook	4	1	49050	9810	216	29
FR	France	CCA		723253441105321	Facebook	1	1	48981	9796	96	0
FR	France	NV Logistics, une Nouvelle Vision de la Logistique		279323262509548	Facebook	1	1	48746	9749	427	85
FR	France	U.S. Mission to NATO		67014122312	Facebook	1	1	48467	19387	8	0
FR	France	Axelle	Axelle Teixeira	405256393218025	Facebook	12	1	47986	8999	1187	0
FR	France	Cœur de Jaurès - Centre commercial - Brest		184505378324408	Facebook	1	1	47674	9535	94	0
FR	France	FC TACOS		326179614575224	Facebook	1	1	47658	9531	94	0
FR	France	Tokyo Debunker		1635745599866881	Facebook	55	1	47520	0	49	2
FR	France	Economie Énergie		748336555564526	Facebook	9	1	46991	15000	1291	100
FR	France	OXBOW		177042839043633	Facebook	1	1	46634	23317	116	23
FR	France	South African Travellers		458373850849695	Facebook	1	1	46222	9244	91	0
FR	France	Bloc citoyen 2019		2119482894804881	Facebook	13	1	45987	10999	1287	0
FR	France	BestGadgets		641245716329077	Facebook	46	1	45938	0	4552	0
FR	France	Qu'est-ce qu'on fait ?		404397306402564	Facebook	1	1	45635	9127	90	0
FR	France	DigitalOcean		149515305173840	Facebook	3	1	45552	20515	320	74
FR	France	Parraine une ferme - sauvons les fermes bio		2093291034318675	Facebook	5	1	44995	21000	494	0
FR	France	Actu Environnement		228815037159496	Facebook	8	1	44992	12000	792	0
FR	France	BERRY LGBT		1198203860264495	Facebook	8	1	44992	12000	792	0
FR	France	Jules et Julies		156980784447102	Facebook	12	1	44986	10999	1187	0
FR	France	HumaGreen		390523574847272	Facebook	13	1	44930	7999	1281	0
FR	France	Eco et Moi		249837975886193	Facebook	16	1	44662	7744	1356	0
FR	France	Vive l'Europe		348179586023286	Facebook	11	1	44590	16738	673	0
FR	France	Catalonia Alert		1954446921478290	Facebook	3	1	44034	8649	525	83
FR	France	Comités de Défense et de Reconquête de la Sécurité Sociale		462727517574244	Facebook	12	1	43988	8000	1188	0
FR	France	DAYZE		632666553479148	Facebook	2	1	43974	10938	143	0
FR	France	We Animals		195292073832661	Facebook	1	1	43873	8774	57	0
FR	France	Promark France		1663616840564297	Facebook	2	1	43709	10481	153	0
FR	France	EuropeRemembers_FR		1034555166755630	Facebook	1	1	43543	8708	434	87
FR	France	Peuls Debout		322598628391331	Facebook	1	1	42603	8520	84	0
FR	France	SHOP IN WAY		274851546748611	Facebook	17	1	41968	8996	2082	99
FR	France	Ma Planète Verte		1554071801275027	Facebook	42	1	41958	0	4158	0
FR	France	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	32	1	41927	9128	190	14
FR	France	Gaia		182073298490036	Facebook	5	1	41337	19539	370	154
FR	France	Evans Drumheads France		674783479551146	Facebook	2	1	40536	8107	162	0
FR	France	Woodbrass		39488239955	Facebook	1	1	40210	8042	401	80
FR	France	ATAA Foundation		2039469612804034	Facebook	2	1	40067	9537	106	0
FR	France	Solidarité Kosovo		148580718496339	Facebook	6	1	39980	13995	593	0
FR	France	Markets.com		478063878928667	Facebook	8	1	39582	14532	340	117
FR	France	Visa-To-Canada		268597857144191	Facebook	2	1	38415	8950	137	27
FR	France	Soul Food		204641650459862	Facebook	1	1	37682	7536	74	0
FR	France	By Rose Maria		1512223189099633	Facebook	19	1	37247	7586	195	23
FR	France	Evasol		743653879069842	Facebook	7	1	36993	13000	692	0
FR	France	Uni- Presse		432468573435743	Facebook	2	1	36869	17366	90	16
FR	France	misterb&b		206250622847748	Facebook	7	1	36581	7025	440	62
FR	France	École nationale de la magistrature		1908573199428293	Facebook	1	1	36536	7307	72	0
FR	France	Les Liens qui Libèrent		101706183211005	Facebook	1	1	36191	7238	71	0
FR	France	Melytendance	Melytendance	2369634826653889	Facebook	7	1	35985	9997	692	0
FR	France	So Sweet Planet - Droits humains, Culture, Environnement		364981533564314	Facebook	2	1	35470	7094	127	0
FR	France	Pologize Fashion		274227073497806	Facebook	1	1	35152	17576	312	156
FR	France	Rouge Direct		1802664446651790	Facebook	6	1	34984	9997	593	0
FR	France	Vents Contraires 07		243009923032281	Facebook	7	1	34983	6998	692	0
FR	France	ArT-CLIC		792807861092293	Facebook	36	1	34967	0	3465	0
FR	France	3Evolvia		294149214646816	Facebook	16	1	34911	8142	1069	0
FR	France	Bon pour la tête, média indocile		297567997345541	Facebook	1	1	34611	6922	60	0
FR	France	Ma Louloute		1785920768332910	Facebook	1	1	33678	6735	66	0
FR	France	Immigration Visas Canada		2180059648751136	Facebook	2	1	33340	6568	75	0
FR	France	VL.		333687103357457	Facebook	2	1	32729	6546	106	0
FR	France	Fonds Rose-Croix		1252538981478451	Facebook	7	1	32535	11556	605	0
FR	France	Albioma		2029944603927727	Facebook	1	1	32043	16021	31	0
FR	France	EURACTIV		15299247059	Facebook	5	1	30543	6108	61	0
FR	France	Nathalie Zoromé		579629959183482	Facebook	16	1	30398	4863	965	0
FR	France	Licra Auvergne Rhône-Alpes		1582110495431055	Facebook	3	1	29997	15000	297	0
FR	France	The Migrant Project in France - Farsi		554702365036526	Facebook	3	1	29997	15000	185	0
FR	France	Europe Direct - Citoyens & Territoires Grand Est		238547846341181	Facebook	4	1	29996	12000	396	0
FR	France	Collectif féministe du 13		455914821601503	Facebook	5	1	29991	8999	494	0
FR	France	EFFICYCLE		322525974467262	Facebook	5	1	29988	8997	494	0
FR	France	Lazzaro		802512446776205	Facebook	9	1	29978	7996	890	0
FR	France	Valentin Services		313983359036733	Facebook	5	1	29959	8987	494	0
FR	France	SOS Transphobie		242227159221315	Facebook	30	1	29868	0	2959	0
FR	France	Angarde		468640369948298	Facebook	6	1	29540	8465	500	0
FR	France	Qualita		885381241499674	Facebook	6	1	29516	8587	238	24
FR	France	Equilibre des énergies		154645694605913	Facebook	1	1	29394	5879	293	58
FR	France	Democracy Alive		277008469606499	Facebook	1	1	29025	14512	144	29
FR	France	Les Congolais Debout		1405739032827831	Facebook	4	1	28954	14464	54	7
FR	France	iWatMotion		936841059753489	Facebook	16	1	27916	2986	1582	0
FR	France	DRH Lindersvold		512374155442078	Facebook	2	1	27615	13003	87	17
